Absolute Magnitude,Est Dia in KM(min),Close Approach Date,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Perihelion Distance,Perihelion Arg,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
22.1,0.1010543415,968371200000,16.6694375812,62459844.0,2,0.101498,0.386169991861794,0.9610334760452351,6.742002683065411,347.7302611771173,0.5899111864219351,358.644424536355,2457989.179027477,11.84349923676467,1.046155638389813,0
20.8,0.1838886721,968371200000,18.9882174586,57427120.0,5,0.256543,0.4798839241345654,1.281898886035673,21.55770057328936,200.1805954199016,0.6667362182611465,150.9807823930107,2458156.733966626,253.90403240914,0.6790838758180207,0
18.9,0.4411182,968976000000,15.4840027728,19557304.0,0,0.111753,0.4741125350837394,1.318198606882952,17.4455790270272,341.4955551925125,0.6932241236298218,298.9652098425007,2457836.9589246176,106.5024627791655,0.6512276046266275,0
19.4,0.3503926411,968976000000,13.0102280548,21974628.0,5,0.0506398,0.6200638896652969,2.721336694541438,19.27563373621656,157.8666031421508,1.033934078635172,202.0514416625952,2458391.735659956,274.1047615099285,0.2195485925279992,0
22.6,0.0802703167,968976000000,16.490921236,32256208.0,7,0.0324426,0.2387453005905865,1.135425142083463,18.37630450942873,168.318708595025,0.8643477252386371,95.19957463257435,2457926.0408086274,60.6575170953876,0.8146410936933686,0
28.665,0.004915356,968976000000,7.362826439,74414240.0,4,0.000802905,0.2870215746772456,1.287930827658888,3.005537548195311,12.69635245594941,0.9182668934288656,231.1643097788973,2457888.692980323,75.39357502093405,0.6743187971444291,0
24.8,0.0291443905,969580800000,5.7901696754,3149367.25,8,0.0206023,0.4093895969545896,1.73129191514456,4.093273708887485,6.962746087337848,1.022519015792789,353.11524652,2451810.1410806016,14.86579429987408,0.432661869473192,0
18.8,0.4619074603,969580800000,18.7482497784,60645360.0,0,0.224962,0.04400484905449784,1.277835746700622,37.54560259848378,5.429736962529145,1.22160477755062,196.0425519998794,2457401.233577999,135.9645366465087,0.6823253776582217,0
23.0,0.0667659413,969580800000,18.7749289228,55064100.0,6,0.0349837,0.2751814496603729,0.8397911377048145,25.0658065265282,159.5676539204966,0.6086961950192697,152.6734172787703,2457974.0589906373,33.86297991364878,1.280699214210396,0
18.8,0.4619074603,969580800000,18.7482413656,60645220.0,1,0.227139,0.04405957066649944,1.27778450890344,37.54464724051859,5.428741371266376,1.22148587203685,195.9706790465547,2457928.7275426923,48.9751146649766,0.6823664188504651,0
17.5,0.8405334021,970963200000,24.5508736183,36327184.0,0,0.0906461,0.6189729823262334,1.301085442304655,41.11194084277044,21.41745303622736,0.4957487058200963,262.8853887161922,2457739.606066523,173.2643956568348,0.664118146971439,0
19.4,0.3503926411,970963200000,14.3172028915,58462548.0,1,0.394229,0.549686573476698,2.545200146512992,25.95635990460787,345.6572290440398,1.146137799163876,78.81495920737746,2457811.1529397178,45.95996945652631,0.2427287193580566,0
22.7,0.0766575574,970963200000,18.2410028298,69740528.0,2,0.00385218,0.1621960789499528,0.9171413543662438,13.06024110959747,295.0406370400677,0.7683846228451898,305.9033341542667,2458153.676955332,188.1129761134878,1.122146758393352,0
22.7,0.0766575574,970963200000,12.747588946,34500084.0,7,0.0398058,0.3416996665845315,1.568384816047807,11.97149877788956,180.5961565171704,1.03246824732803,161.2000407923363,2458263.629488534,227.9633029455405,0.5017936142018357,0
22.2,0.096506147,970963200000,20.4263388173,59013600.0,0,0.00818766,0.2699265188790772,0.813463898120423,26.27627097097949,30.46993716420439,0.5938884198669729,19.29915166423972,2458001.037078352,359.2785033872285,1.343373103003245,1
22.7,0.0766575574,970963200000,13.9417339766,18902780.0,1,0.0105801,0.428453878955348,0.7676388084156176,4.782141855450332,201.8978917992333,0.438740983313285,322.8877836093336,2458033.089560493,312.2418831809025,1.465442187524909,0
27.4,0.0088014652,970963200000,5.6907593953,14624828.0,6,0.0110091,0.1582910382585499,0.9070830748893508,4.856543021520674,103.1268230186044,0.7634999531783576,137.8817635727509,2458032.30316789,323.7169438909147,1.14086295537078,0
25.5,0.0211132445,971568000000,14.588461395,46404956.0,8,0.000852474,0.377270938199526,1.581480425771216,9.975201449251136,79.16120691190459,0.9848338217963232,356.0788989379644,2452616.587465233,6.894687792419837,0.4955738050650785,0
18.3,0.5815070396,971568000000,32.8228046528,61364460.0,0,0.0938502,0.3472492763451782,1.290400870088459,49.90123941966606,34.01261060053654,0.8423101017550536,84.12432760940136,2457775.861082672,151.0435207972777,0.6723835860402767,0
20.0,0.2658,971568000000,6.4608422383,37260388.0,0,0.162998,0.2456406472626395,1.52178988792615,12.00216353594434,206.8602557495668,1.147976434858231,200.3366264066778,2458041.3659650744,338.5447394718246,0.5250153884531122,0
25.1,0.0253837029,971568000000,17.3853677314,56569588.0,4,0.00497131,0.1657861677273728,0.9533338651727158,9.016836811229496,13.07065262779992,0.7952842971010073,241.4467927227719,2457879.1653176527,128.475850202472,1.058855124662811,0
27.2,0.0096506147,971568000000,7.9853363708,29217824.0,7,0.00758817,0.2232929950433721,0.9801342882847766,11.12695928575858,214.6634803636377,0.7612771675089649,112.1874296501164,2458167.1325126197,190.747363258656,1.015723966954134,0
19.0,0.4212646106,971568000000,15.1865388329,40732404.0,0,0.0140013,0.6134106601298899,2.553441042723828,13.8698320072988,74.93795898279072,0.9871330871038504,345.3869725804823,2457816.4190404513,44.46560352309919,0.2415546052786225,1
24.6,0.0319561887,971568000000,3.4671839925,24239080.0,2,0.060889,0.04480030915963613,1.108847210117364,4.253321090336998,193.1304697380354,1.059170512293306,28.89696960210244,2458043.3303592126,323.8466763964092,0.8441050756565786,0
20.2,0.2424124811,971568000000,16.3901867259,18624536.0,2,0.0742667,0.3402001414022144,0.9293548639771084,21.16690941826835,29.26630926472012,0.6131882078392604,222.2190545430578,2457972.809965736,30.46177476775219,1.100098847037639,0
22.1,0.1010543415,971568000000,8.4910508773,39949700.0,5,0.198861,0.5594272734266887,2.665777248596538,6.93976137405172,355.5516063153786,1.174468750851277,42.91687518349914,2458194.5545259854,316.0567610453699,0.2264478951541885,0
21.1,0.160160338,972172800000,10.5964606896,31168836.0,5,0.066713,0.4981389828131538,1.369832922353516,5.852363583781273,39.63156480485205,0.687465743788366,45.36665556226212,2457732.104020088,164.9980003188184,0.6147558557802153,0
25.5,0.0211132445,973641600000,10.639627481,34225540.0,7,0.0190648,0.2437845300734803,1.322034699895501,9.646838922457327,70.59812942891564,0.9997430918406414,12.32004949224955,2457983.834520403,10.80581700593316,0.6483952017655475,0
20.6,0.2016299194,973641600000,11.7969364571,61260032.0,6,0.283048,0.4839600247141654,2.382429739447407,22.42852239451877,236.476745458865,1.229428983864677,145.8823965929953,2458524.514652775,219.5514200365977,0.2680241463088824,0
17.3,0.9216265485,973641600000,10.7343969369,44914772.0,0,0.190514,0.4994009278615137,2.318260437871553,11.84733833590284,60.76083337837008,1.16051902417386,330.1144362057469,2458309.241134808,273.7904785680941,0.2792291396011855,0
22.7,0.0766575574,974246400000,9.5728085527,4508236.5,0,0.00396286,0.2882777731177849,0.8546867451024968,7.682031113581086,55.73670685191448,0.6082995535110611,222.1878128921679,2458125.324859054,204.2978157364253,1.247365191868062,0
24.3,0.0366906138,974246400000,18.3381589205,57696292.0,2,0.00180294,0.2012707478278015,0.9839990828843111,2.341697091268065,216.4257768385215,0.785948851610315,78.74582230726236,2457851.646993452,150.303690564882,1.009745748846165,0
24.7,0.0305179233,974246400000,6.9590014439,25113222.0,6,0.0302126,0.2236385349754972,0.8729409927599596,10.83660347533255,182.6653172473011,0.6777177480190661,24.59716845485712,2457932.3040111014,82.41107381745688,1.208444589610414,0
18.8,0.4619074603,974851200000,21.3693986202,74369144.0,0,0.0328837,0.5753742801940852,1.092086314122245,6.497317857906793,341.215892884691,0.4637279372243467,45.94508763931062,2458112.00234064,263.7052497556946,0.8636119178466253,1
20.0,0.2658,974851200000,10.8960917939,33441924.0,1,0.177546,0.2897763540051137,1.638530797696724,19.45106739246019,63.32331508771512,1.163723317215077,357.313669730945,2458007.501675155,356.7097862088751,0.469918086517195,0
23.2,0.0608912622,974851200000,7.4521819228,31545612.0,6,0.00401018,0.4096387339190984,1.331695602576287,11.58066383637646,205.359896892505,0.786181501971306,283.7223441809098,2458107.5019217334,291.3740763083913,0.6413522540505664,0
25.4,0.022108281,974851200000,8.904899041,37934904.0,5,0.000456335,0.3910920045924487,1.188751181183419,10.19175654625401,188.712803373728,0.7238400987727545,271.599483526166,2458107.04078076,278.9816289996421,0.7604446900285601,0
17.9,0.6991252322,976233600000,13.6691935198,40700404.0,0,0.26895,0.5286153436584488,2.217375287702434,21.84132952503184,103.76990053686,1.04523668797386,284.7692078718099,2457875.080478928,37.43780753851576,0.2985006418338694,0
20.3,0.2315021222,976233600000,8.9773434529,33349294.0,0,0.190346,0.4587113496017733,2.068406960531533,16.07365606856018,59.20643910693181,1.119605212140411,42.0815866920553,2458441.9920169194,213.7240447002737,0.3313218579136238,0
21.2,0.1529519353,976233600000,11.7841216467,32928222.0,2,0.0189953,0.1320476850988595,1.040899179374797,12.51092975200014,67.12736517149807,0.9034508523170526,103.9059293736064,2458165.1306408383,207.2076032624641,0.92809209731089,1
17.2,0.9650614696,976838400000,12.730781857,56223412.0,0,0.0331798,0.4061499819246546,0.9287966941299322,4.713586625633988,311.9598155095754,0.5515659335973813,82.5861756257242,2458067.3797667054,286.359312905382,1.10109066944669,1
24.4,0.0350392641,976838400000,5.48684906,37407680.0,6,0.00658783,0.1586537124826195,1.078189538768366,3.035105217971874,148.4224509395292,0.907130765682842,96.25627303863337,2458200.197222468,184.194107309617,0.8803622329719458,0
19.9,0.2783267681,976838400000,18.2569205792,45167992.0,1,0.0816324,0.4235477219306421,1.554937040519927,13.37216383868912,113.4092628816274,0.8963469992621373,257.700509431188,2458221.163662799,247.8328505807963,0.50831726436668,0
24.8,0.0291443905,976838400000,3.783965437,17339112.0,4,0.0233737,0.09893656953589972,1.101966652915692,6.636058870864352,121.2863024920184,0.992941852533256,242.6649539328301,2458139.851520492,241.2692784425234,0.8520231507913597,0
20.1,0.2538370294,977443200000,15.63695342,71292504.0,8,0.0358974,0.3742179206739341,1.416288377859778,30.07353774606891,79.35498649451074,0.8862878860224328,114.0502965644864,2452018.1233920166,28.87339078883286,0.584758491276013,1
18.7,0.4836764882,977443200000,16.3578415445,68517568.0,6,0.403586,0.5624462320761373,2.653895136524961,24.42216311907759,237.8587821427653,1.16122181666131,257.819276955029,2458250.2475136253,303.0649627244983,0.2279703867677925,0
14.4,3.5039264111,977443200000,21.1985414443,21340634.0,0,0.0282524,0.6343498179170188,1.982213700330095,6.705067646835919,294.8955618648941,0.7247968004530793,236.3402692831499,2458062.000897733,338.2800001004763,0.3531655748123042,1
20.1,0.2538370294,977443200000,28.6598023672,41939900.0,0,0.0151298,0.6158526455447443,1.095155739942305,2.56444984535932,4.37565356732321,0.4207011802153245,218.492085054559,2457808.471931273,165.1410198959511,0.8599837564948324,1
23.7,0.0483676488,977443200000,14.1889295824,740286.875,0,0.00741669,0.6456149695175794,2.385956588418015,2.683509244128452,84.74122356647787,0.8455472983162508,59.17230578588919,2458648.4410193614,186.7210760590904,0.267430088176194,0
20.1,0.2538370294,977443200000,21.4597443715,37285836.0,4,0.0240427,0.60354037382462,2.171090311575451,13.72909846071964,247.3980014970853,0.8607496533201925,139.2010398325516,2457708.282088083,90.03141440703943,0.3080968371052159,1
26.692,0.0121942467,977443200000,7.2776219122,39478128.0,3,0.00138825,0.2640538859757104,1.007138471483015,1.811674081309308,185.8691790850466,0.7411996443722877,100.3230370449916,2457910.968954696,87.30597168123131,0.9751474629241564,0
20.7,0.1925550782,978912000000,32.1942141852,15101005.0,1,0.0179694,0.8384836435486978,1.169617575008501,3.760353715304387,196.586250024811,0.1889123691567809,55.14663617128018,2457961.966534285,30.02453686515431,0.7791808057699942,1
18.9,0.4411182,978912000000,19.4089305632,58439416.0,1,0.104826,0.2458438873332561,1.436782683443137,32.54619126978001,297.0351846845994,1.083558443292369,169.1042378084952,2458184.4360532374,254.7349236668425,0.5722916985573034,0
21.959,0.1078338166,978912000000,13.275920075,34030732.0,7,0.00468478,0.6146599190311121,1.22432360584616,3.01360811259089,329.2877199279595,0.4717809574088801,241.1980611030499,2457915.673108929,61.71536325048304,0.7275447970707872,1
25.0,0.02658,979516800000,8.7837505404,3485885.75,9,0.0230994,0.4643269729243437,1.830369148351567,9.726408393430075,118.9791604047194,0.9804793823633748,333.995054529856,2451906.59045253,9.118272230981074,0.3980118875322489,0
16.4,1.3949382293,979516800000,5.6755245511,40374856.0,0,0.22152,0.5612680144673756,2.739864540972012,8.335003413142086,302.9891483055796,1.202066210151083,168.8417047783582,2458565.9266889864,237.1184332065502,0.2173253742474182,0
26.0,0.0167708462,979516800000,5.1038159554,306172.78125,6,0.000655736,0.1377393526448564,0.940315860293956,5.773028568055079,115.4537633274837,0.8107973624153754,243.2897646889572,2458158.6513297805,189.0511121549629,1.080919699394562,0
19.4,0.3503926411,979516800000,12.9702326981,34353420.0,2,0.101703,0.5010608802511558,1.531815564413197,12.36041223513123,319.7954797924821,0.7642827093258997,141.4357033082916,2458146.551697254,284.0721739934259,0.5198695217775845,0
19.7,0.3051792326,979516800000,9.8385580617,36059004.0,3,0.196366,0.4892223993032462,0.7101457438702746,13.9119185147867,1.28268129341028,0.3627265391990703,265.6137599851955,2457904.1218628427,158.7308598712446,1.646959202087825,0
19.3,0.3669061375,979516800000,22.9900528931,43505844.0,5,0.0461669,0.6545527809657009,2.404100368962133,37.68393388252976,133.0423964637958,0.830489786737301,316.3245103524329,2457346.0280189416,173.0478626978483,0.2644083592670916,1
24.6,0.0319561887,980121600000,10.7772944094,5427915.5,8,0.033204,0.3866482196613914,1.640060213877381,16.73597714121066,123.1709690844282,1.005933852044211,342.7744932635809,2451918.293569418,7.605044460937999,0.4692609160614561,0
18.1,0.6376097899,980121600000,24.5212960752,54340588.0,0,0.106558,0.9009731529779084,1.842706954621161,12.79057410499854,342.7271352124852,0.1824774597018141,14.77481046733027,2458278.170150728,250.5920558239716,0.3940212654809919,0
19.5,0.3346223745,980121600000,14.0351503665,44291832.0,0,0.107335,0.3180173175475633,0.9507523505586194,16.10239036863631,312.7493226805265,0.6483966383819266,211.7117195401585,2458051.601920317,305.669940251925,1.063170609068638,0
19.3,0.3669061375,980121600000,18.0463287487,67509536.0,2,0.435734,0.2640045753637797,1.615508430829471,35.93758048546763,291.3024452340196,1.18900681355173,265.5011781835454,2458033.61860945,344.1031043128786,0.4799988873700799,0
21.5,0.1332155667,980121600000,14.9723736175,43992028.0,6,0.0676834,0.5786881471562696,1.634034457342761,5.459084185067043,99.03780904521837,0.6884380848335784,33.27118128393283,2458040.572749769,341.0913116985814,0.4718590166741786,0
19.5,0.3346223745,981590400000,26.22956571,41157968.0,7,0.224774,0.4673425225878713,2.269435934173295,48.52890919072197,315.3155170712597,1.208832019845185,182.3500612812004,2458199.979585876,302.4923473295115,0.2882884101540384,0
16.3,1.4606796427,981590400000,21.6065458901,52656788.0,0,0.205902,0.3221493022499302,0.7410810355049036,25.61780739807997,103.8991143235559,0.5023422970063431,252.9324200567315,2457947.5670917756,81.77701987464016,1.544918324303715,0
22.3,0.0921626549,981590400000,14.351706691,62304952.0,2,0.0529905,0.5122579976781708,0.9616079643955596,6.043859849402944,177.4962534287696,0.4690165940029084,24.21133289096329,2457830.642529028,177.5381335861701,1.045218279596264,0
20.7,0.1925550782,982195200000,9.2741332314,24815358.0,1,0.0569384,0.3762686711126573,1.641983909286656,4.420713970898938,150.2122759027674,1.024156805751,323.6986034781306,2458081.652560241,321.9851786166815,0.4684365012039858,0
18.9,0.4411182,982195200000,20.3376443023,49651680.0,1,0.281823,0.3475491969141696,1.64370791733137,39.97500073576295,318.2480360204985,1.07243855070139,251.9447721169993,2457420.6713955626,84.10578666871606,0.4676997129121532,0
21.2,0.1529519353,982195200000,17.1099948843,63085680.0,0,0.158693,0.3304930658794457,0.9485854363354138,23.89902642774379,249.9915501477144,0.6350845272323311,154.6064272693837,2457644.054204536,313.5356911734779,1.066815691427194,0
26.6,0.0127219879,982195200000,17.4143845487,53666060.0,6,0.00198323,0.2173599795229156,1.137455131243265,7.583000560688578,347.4758044776841,0.8902179072079938,245.6715936196408,2457845.849148406,125.6478259117529,0.8124612610710777,0
26.4,0.0139493823,982195200000,7.5495225195,52135252.0,6,0.000432426,0.3373588255414172,1.132757507004841,5.933129638417528,356.1963876951057,0.7506117648184644,270.1622108103276,2458194.274910742,201.5850385881907,0.8175204973913094,0
22.6,0.0802703167,982195200000,11.8300527285,18361932.0,7,0.0161531,0.2607394785260002,1.078090713497173,1.69537349244136,187.1815098842731,0.7969899030561963,52.42118279224657,2458154.949470921,224.0098223368387,0.8804832859071557,0
21.7,0.1214940408,982195200000,8.4299856365,26023236.0,0,0.0479373,0.24646722875438,1.240829715276829,11.31976192900079,195.4068857059227,0.9350058539964624,337.9685087347642,2458027.8205095823,340.5184013769662,0.7130759609084151,1
19.5,0.3346223745,982195200000,15.0937722798,49162072.0,1,0.0237275,0.4252555942420398,0.959554906843374,18.14867878219412,327.4855216322815,0.5514988147258298,243.7933036866469,2457825.071344209,334.2351128984866,1.048574586817244,1
19.8,0.2914439045,982195200000,11.6022259622,54164560.0,2,0.192941,0.155607279874911,0.7736569506630775,16.39876128324156,286.7755471363247,0.6532702970140777,247.308533625203,2457937.072297216,91.86718499251504,1.448376355438352,0
21.1,0.160160338,982195200000,23.6069967722,51249308.0,6,0.253379,0.5454399042710297,1.220462823526119,28.73194679184622,300.5166834623018,0.554773697895682,141.9999860926437,2457838.0178229017,118.7744344147351,0.7309997720123749,0
21.3,0.1460679643,982195200000,17.1099813867,63085704.0,0,0.159331,0.3306227599692891,0.9487013434463354,23.89932941585244,249.9855551551862,0.6350390868895355,154.606472342588,2457981.5108221816,20.25424046936739,1.066620190890555,0
18.9,0.4411182,982195200000,20.3376518833,49651648.0,1,0.284237,0.3476193372860359,1.643634236677979,39.97311983564966,318.2390635890371,1.07227519258334,251.9630641429668,2458190.4176649065,271.1695898614232,0.4677311622509386,0
19.5,0.3346223745,982195200000,15.0937695882,49162080.0,1,0.0242684,0.4252201464767748,0.9595421959633044,18.14805013584654,327.4840661508824,0.5515255228451419,243.7977576134674,2458168.386997859,183.9544625811109,1.04859542230006,1
18.7,0.4836764882,982800000000,6.8555519168,47746748.0,0,0.180743,0.2537772163312964,1.118955315441115,12.84496414914382,270.9065027812587,0.8349899502893611,359.9930979300082,2458129.443640099,252.6295224738258,0.8326930854741839,0
25.3,0.0231502122,982800000000,4.5172601007,21263924.0,5,0.00435013,0.1895232834965062,1.01708776980344,2.438015626453526,282.9649755845822,0.8243259560661537,276.5882248799362,2457991.8316325326,8.329208608740746,0.9608739639093694,0
24.7,0.0305179233,982800000000,18.6798468352,65576504.0,7,0.0248833,0.2230377756540283,1.224715873468627,6.835071866169407,349.5524880591532,0.9515579692420038,236.2454471307884,2457945.2799360757,40.15577007190856,0.72719528406886,0
19.1,0.4023045798,982800000000,19.6205430259,64565184.0,1,0.282209,0.676346463538954,1.769181017632391,18.9700342671062,38.75584468467895,0.5726016929964755,153.3790272974865,2457995.584337744,2.058864205932127,0.4188376048983871,0
22.9,0.0699125232,982800000000,8.7494352944,24711666.0,3,0.161382,0.2881488014357247,0.9556872988165096,12.39025112343683,8.10286858545086,0.6803071491151871,12.25256521137254,2458002.8713767896,357.4983248336804,1.05494629824803,0
20.7,0.1925550782,984009600000,9.6756078668,43308572.0,0,0.145352,0.1663912746466786,1.206863444010813,18.59275707551881,350.7512648907148,1.006051897237373,269.4690441336344,2457901.3930870746,73.6751151704701,0.7433902741588162,0
22.4,0.0880146521,984009600000,13.0901701382,70555432.0,1,0.0200593,0.5737126516482606,1.00986054070864,2.75882662551541,117.2995073059307,0.4304907721037399,262.069637273857,2458159.381200453,205.6934071120515,0.9712073703353028,0
22.2,0.096506147,984009600000,10.4346662502,52806164.0,1,0.0100078,0.5387930363497254,1.103329872136912,3.156102565003792,184.5960860435543,0.5088634202329109,102.4932858849819,2457986.0585309006,12.28166887519436,0.8504445628453462,0
25.8,0.0183888672,984009600000,11.675280354,51945404.0,6,0.00983387,0.065642098256153,1.073088451701371,10.83147119383102,183.2425010277723,1.002648674117246,343.1100004745581,2458023.9144289726,339.2396647271682,0.8866470882900714,0
26.7,0.0121494041,984009600000,4.5436409774,9715309.0,6,0.00438796,0.2053588238373605,1.119555000795144,5.989274382940425,180.508011818643,0.8896445026106181,289.7187374156101,2457976.692270152,19.80860575676117,0.8320241317753612,0
22.6,0.0802703167,984009600000,20.5598936215,62869456.0,5,0.00776419,0.2404558552929554,0.881259543655944,13.99558148484403,153.80798064652,0.6693555263510744,231.2077158966427,2457957.097472052,51.70866785956859,1.19137456512982,0
24.4,0.0350392641,984009600000,20.2117457643,73814856.0,6,0.00908397,0.3623412818111571,0.8045111682670718,14.95651571067213,206.1288496349375,0.5130035603257895,327.946014101613,2458032.7400764013,315.9645924472466,1.3658592803724,0
17.6,0.8027031673,984614400000,24.1535691723,21122634.0,0,0.0100036,0.6296879623294294,1.182134944476101,1.521417366146007,272.26806726401,0.4377588000905317,140.0316773687173,2458035.258191389,333.3461063258945,0.7668377613699437,1
21.4,0.1394938229,984614400000,26.4758430875,62645324.0,1,0.02399,0.4101333687361926,0.8203222078396782,21.73466211109749,158.3762559267166,0.4838806972892799,226.0087131127022,2457895.4608383747,139.3409018891939,1.326561443687632,1
22.0,0.1058168859,984614400000,22.618323792,68877744.0,5,0.0100462,0.2657082521539904,0.9366357867747176,5.553633080143872,17.61988723056944,0.6877639289659296,292.4011018560315,2458004.30513954,355.8626854473442,1.087296407535293,1
21.6,0.1272198785,984614400000,20.0500597085,21751756.0,1,0.0427555,0.3562067153564716,0.927023435451886,27.70259978469233,175.1808225446324,0.5968114624510975,129.8181353715109,2457924.23066649,84.22052708532252,1.104251515115531,1
25.8,0.0183888672,984614400000,21.4998633341,68791224.0,6,0.0154822,0.2395006669387062,1.059836058438762,0.900820415160502,95.21481383778308,0.806004615596989,189.7318556369445,2458029.8475961154,333.4894602117696,0.9033291750443504,0
19.9,0.2783267681,985219200000,12.8081644496,12782862.0,0,0.0807597,0.4034355461548302,0.918884510791844,10.53351561859993,205.297250983349,0.5481738363273223,95.41295794635704,2457849.1173174363,169.3904315323507,1.118955145091185,0
18.4,0.5553349116,985219200000,27.9214500682,45950992.0,1,0.133383,0.5364170753378906,1.879842381177984,34.67006216019467,185.18834699,0.8714628289702736,74.41689177256843,2457684.427631375,120.8671968456781,0.3824035532475493,0
22.2,0.096506147,985219200000,17.0963199719,55475272.0,2,0.14079,0.06891240143790239,1.188441282134689,26.99700878983454,177.5456570351595,1.106542939414848,53.56904877076067,2458178.0578077068,224.9242914719719,0.7607421508098298,0
24.7,0.0305179233,985219200000,13.1885039824,55415776.0,2,0.0160814,0.099562891097563,1.065047652357035,9.315559877388296,211.3527939346192,0.959008428931696,244.7771026468117,2457963.957674479,32.76775567732248,0.8967069065868559,0
20.4,0.2210828104,985219200000,11.6595295823,63422648.0,1,0.0379013,0.1905611641248768,1.166841454413402,21.09939805413952,196.7630114318255,0.9444867885112196,154.5874134281157,2458198.228673494,205.383459499864,0.7819631708841966,1
21.0,0.1677084622,985219200000,26.5100593454,71417040.0,0,0.0132848,0.2639759376057816,1.09779816223086,26.28911314058858,23.76340270307534,0.8080058630540645,262.2292654422288,2457927.8528217906,62.24995971237964,0.8568806283570913,1
17.2,0.9650614696,986688000000,9.328061686,44501636.0,0,0.0331798,0.4061499819246546,0.9287966941299322,4.713586625633988,311.9598155095754,0.5515659335973813,82.5861756257242,2458067.3797667054,286.359312905382,1.10109066944669,1
19.4,0.3503926411,986688000000,24.713939905,69938648.0,1,0.211795,0.4884624485801813,0.6965904568025297,14.54950709298024,115.6657686773224,0.356332176615179,278.6332446268254,2457899.2715291264,171.6091617323899,1.695265771093714,0
24.4,0.0350392641,986688000000,8.163056725,22833154.0,0,0.0601388,0.4018400045011861,1.755630306147759,1.349399349826927,215.3731806997821,1.050147816022925,314.6985624371525,2457940.509630069,25.417685994794,0.4236961036290473,0
23.7,0.0483676488,986688000000,24.9957680534,70956864.0,7,0.0804213,0.3214206180139831,0.8572412179731042,27.79092219496523,197.7367640124533,0.5817062159051294,204.3703577675743,2458019.651198999,336.2181587413888,1.241793856364283,0
19.2,0.3841978911,986688000000,38.2996169154,61937300.0,2,0.41255,0.4882591805304692,1.108398943527283,54.31121512367606,195.5829111999242,0.5672129836598141,336.3292528540757,2457964.324512889,30.55443848373244,0.84461719590096,0
26.6,0.0127219879,986688000000,18.1777063557,32783430.0,7,0.0034055,0.4185428386006104,1.272603802227049,2.610858395041591,204.4545518750578,0.7399645944290102,258.4593965613162,2458208.420462944,217.2548101099068,0.6865374762486185,0
17.8,0.7320739893,987292800000,15.1668934371,74131328.0,0,0.126462,0.693052275559326,1.205977678707015,12.6295384519669,290.5683790572897,0.3701721042053644,201.5142518817539,2457792.690778082,154.6535828765421,0.7442094313664945,0
19.0,0.4212646106,987292800000,14.9416105585,24221590.0,0,0.105547,0.4993659075098179,0.8746362344900773,23.74080552331273,32.61481696018888,0.4378727175129701,28.16835412789172,2457902.6478849077,117.9052363796694,1.204932936484431,0
20.3,0.2315021222,987897600000,27.4249183304,59672756.0,6,0.236907,0.6032792958813554,2.239967798941907,37.06625607872009,20.64987822550829,0.888641602399324,276.4662814863633,2458202.185397831,300.7053011934643,0.2939959929884394,0
22.3,0.0921626549,987897600000,16.5995378864,57899352.0,1,0.118813,0.05429070102708548,1.124029659732631,26.03711827840457,37.43875182706679,1.06300530153051,81.43757778034959,2458034.5809413237,331.8129906967569,0.8270607620785613,0
22.4,0.0880146521,987897600000,7.1906808111,19036836.0,4,0.125694,0.2458274577224918,0.9463352470386508,8.77528163921647,347.4327176234721,0.713700059105953,356.9643948238835,2457834.3858090886,177.8456655556921,1.070622952682845,0
19.5,0.3346223745,987897600000,23.0057681018,70860232.0,4,0.329278,0.5208238316568933,1.414472799561945,23.483445895544,316.313114078946,0.6777816563196398,354.3117210105721,2458217.1274423175,233.0812911139833,0.5858847223048305,0
22.6,0.0802703167,989280000000,11.4497896589,35486364.0,2,0.164832,0.228982647249184,1.016477554395882,15.47493071345896,211.8751749681112,0.7837218331209368,28.55821560099998,2458036.6483819974,325.2346787152891,0.9617393466489114,0
20.6,0.2016299194,989280000000,31.7541930929,68134184.0,1,0.0686243,0.6777978227821557,2.046844392123017,4.166763507178569,313.6115311290462,0.6594977195681712,169.7881664675672,2458419.8374952846,218.8631144813105,0.3365711082501289,0
20.8,0.1838886721,989280000000,21.8950171758,37082064.0,3,0.038909,0.5438881357686699,1.722848148618251,7.210834683994499,225.373343358336,0.7858114808537663,86.98779161608434,2457866.8868636037,58.23481923336704,0.4358465103347178,1
28.1,0.0063760979,989280000000,3.5161066912,20103392.0,4,0.000625603,0.1882329622820639,1.060462000922179,0.88274263081733,163.8412249778223,0.8608480971010326,267.5583689857104,2457912.4655680587,79.45367200908683,0.902529501890684,0
20.6,0.2016299194,989884800000,7.0690917471,40746356.0,1,0.249175,0.6236344706265192,3.343384757076465,9.985439343977012,228.4641233634584,1.25833477399631,6.753619385121375,2458751.776440303,238.8776449467287,0.1612220862462523,0
24.6,0.0319561887,989884800000,20.5697968531,45709508.0,0,0.00157346,0.4126384856667571,1.26450708489448,2.563673816731324,216.2994632193608,0.7427227962687366,278.0125291791391,2458224.0049724905,205.079331240153,0.6931419334143198,0
